spotify_id,song,artist
4D3eJvbNKjMF8DRQFVIHsG,212,Azealia Banks
4LFnLp1Lzudln0MowwORBF,Head Is Happy (Heart's Insane),Aztec Camera
2oHwXcebl2oaA1slcoFHRs,Waiting For Your Call,B.B. King
2ZCs3CbZkxpTIcqc2fFV1U,Marry You,B.B. King
5etNSNvTnIaM8IwB9LjQQ6,I'll Survive,B.B. King
4EqNbGVK0VEiv7rreMUXeC,My Son And Daughter,B.G.
6FTJuZtQZvmPPRFmrcno9J,"Bump, Bump, Bump",B2K
2WkvisR3XJHvuUK8WvuI1n,Where Did We Go Wrong,B2K
49CZfWmgNimJEdexXIbSgd,Bump That,B2K
3JyUdfZKmIjjw0NNVnsKPI,"Bump, Bump, Bump - Jiggy Joint Club Remix",B2K
6EfyEbyk4XjCisJz90V8Ki,"Baby, I'm Back",Baby Bash
1G4BiWFYJINM6NXJ43sWka,I Want You,Babyface
0Twi9nPILua3ozUvyvJ6x2,Love And Devotion,Babyface
2pLD65NMnE6XuuTy4tId65,Seven Seas,Babyface
3l2m4D2GdLlceiOF8cFQ3C,A Bit Old-Fashioned,Babyface
4OglF8g2qyMPhFEobc4dKR,Can't Stop My Heart,Babyface
6e40mgJiCid5HRAGrbpGA6,I Want It That Way,Backstreet Boys
3CLU8ltB1FxDLCx73aVCWD,I'll Never Break Your Heart,Backstreet Boys
0946FoJpGAxHQxm7E3yUtN,The One,Backstreet Boys
03HycZUV9vzoo4XrbgCzsj,All of Your Life (You Need Love),Backstreet Boys
4cVgV9EQ8rCVs2BCgtjkwa,Siberia,Backstreet Boys
47BBI51FKFwOMlIiX6m8ya,I Want It That Way,Backstreet Boys
5VjlmjJ1peXIjcuecCdfx1,I Need You Tonight,Backstreet Boys
44kgtDJyAFv4Z01z7bIxco,The One,Backstreet Boys
4lq4yY0y3XqDQZsx03ITaH,I'll Never Break Your Heart,Backstreet Boys
4PRlfsuWbWfVvU2RMZKp1R,If You Want to Be a Good Girl (Get Yourself a Bad Boy),Backstreet Boys
4kVB3o9ibVwSva5rhw7wzC,Money 2 Fold,Bad Azz
5W3wphA84tcJFbC4IputUF,When You See Me,Bad Azz
6kFQj76QVbuouuoGvLvJeh,I Don't Care,Bad Company
1dlO7CncE79hCspdTO99Fz,God Rest Ye Merry Gentlemen,Bad Religion
1cibCVBDCQ1M0jmHvdLMOE,Crisis Time,Bad Religion
