spotify_id,song,artist
55dBBFaKccKT9tw5Mr5sh3,When We Make Love,Alabama
4K6W8dZWuhbpIcv57ItY3W,Lady Down On Love,Alabama
1rkpNfn7l4PcAreJwht9JO,Love in the First Degree,Alabama
68Dw31WgtmuN6R9ZqYW6O8,Keep On Dreamin',Alabama
1eQQvTIbXoLgMPDCiPYJzj,Livin' On Love,Alan Jackson
1CiWoAJWwNQuznDTy5EAlm,Where Were You (When the World Stopped Turning),Alan Jackson
3mUUL7ZXYA0s4QlvaMa2kk,O How I Love Jesus,Alan Jackson
71sWwz0VGlUKspVOcmLq5k,It's All About Him,Alan Jackson
0nCe1LAAiy1Mc0U82U2Zp1,I Love To Tell The Story,Alan Jackson
1GOv1mNsZ9nmNjnB9nCWLW,I Love To Tell The Story,Alan Jackson
6HFn6PJcEacGMjbqxyPcIi,Livin' On Love,Alan Jackson
26iYJEimPCE0ozDlpj0UFN,Livin' On Love,Alan Jackson
3eSwvMfSA0Fyku6Ak5JEw0,Where Were You (When the World Stopped Turning),Alan Jackson
1U4tP2FwYAqsg2WM16Gm2k,True Love Is A Golden Ring,Alan Jackson
5sQbHxvOSDHbyLf6JrZjxC,A Woman's Love,Alan Jackson
0gbStB2nWBx1OvSLgF9OBa,Where Were You (When the World Stopped Turning),Alan Jackson
0jTchnN1IbD84Q33LQQEG5,You Can't Give Up On Love,Alan Jackson
4TBHUUH9nmdDa5M1zvFq4O,When Love Comes Around,Alan Jackson
4n3iOYvLXscb2H3uaegA3q,If Love Was A River,Alan Jackson
3P4bRetK2BIz3bMaOren0A,If French Fries Were Fat Free,Alan Jackson
7m7JJ388oZNfu7YxETHuCT,Three Minute Positive Not Too Country Up-Tempo Love Song,Alan Jackson
2ZrEwdAFMESSUi1D95v26Y,A Woman's Love,Alan Jackson
7uLtFoCZRmCGTpXbksqOXx,Livin' On Love,Alan Jackson
0KsRfeVzkymij0Z8iu29pw,Where Were You (When The World Stopped Turning),Alan Jackson
4u5jCkJSbZMO8Bou7TJHAL,A Woman's Love,Alan Jackson
735rjks7kQgWCjTQlIHMuH,Head over Feet - 2015 Remaster,Alanis Morissette
7fWFqVCqWk6tUvN7QPtAgN,Head over Feet,Alanis Morissette
4aJ9YQlkukO4O4bLyp4CA9,Fear of Bliss,Alanis Morissette
3IYb8pVjQG77awbkC4CuBV,Love Is,Alannah Myles
7aIYkfZOkHdKa8lpI83RM3,Ask Me No Questions,Albert King With Stevie Ray Vaughan
3WFW0UY9mAh6tq3hVGQ7IM,Young Love,Aldo Nova
33WWBmilH96aPTSgRyN9gy,Ball And Chain,Aldo Nova
4vHxyjxQ200fNH8TSRToCv,You're My Love,Aldo Nova
4WzhjxvLP95y7AMDy0Atwb,Out Of Love,Alessia Cara
6TrDkVxmPUwVtjnAB1WWoE,(What Can I Say) To Make You Love Me,Alexander O'Neal
2Tax7fSPDly9OLIAZRd0Dp,Through The Dark,Alexi Murdoch
4qvecK0xqrR5goZPlAeE0A,Fallen in Love,Alice Cooper
1XExJX2yD9o5Si6dAlxAto,The Black Widow,Alice Cooper
0rTMingPUbvNzuVLRTfY3m,This Maniac's in Love with You,Alice Cooper
30jXiBZmQ5DUsEGw63u3fE,Not That Kind Of Love,Alice Cooper
3nQi0ML4lG0XI3Mpcvq0vC,(No More) Love At Your Convenience,Alice Cooper
0CQQ4mZ0Ig8p6fuZj1teNh,"Love, Hate, Love",Alice In Chains
0RWHl8hdiMcuGXEWP1QuzB,"Love, Hate, Love",Alice In Chains
1JHNV8DxDfoayr1xa4d7sZ,Confusion,Alice In Chains
2YolSRrYvFxhTGjbiT33yH,"Love, Hate, Love",Alice In Chains
5fuilHPCSViseXRrKMEFns,Confusion,Alice In Chains
6c0G8K6G2LlIfJTsRLJjfs,I Love The Nightlife (Disco 'Round),Alicia Bridges
440r53tHUP3gZO7giaCu8S,She Don't Really Care_1 Luv,Alicia Keys
5urU79wSXrxVUhQAYYNWnF,Blended Family (What You Do For Love),Alicia Keys
3pTHh8iYearZ6hCWvLvbX9,Fallin',Alicia Keys
3unsLiH5FXmaDWtT5Imolu,Fallin',Alicia Keys
1fxBWsodffWuabuKkXrSXR,That's How Strong My Love Is,Alicia Keys
1JVN2oMHiWXHD5j5nhniST,Wreckless Love,Alicia Keys
0dS5vi71dgXFID7jlyjKsr,The Thing About Love,Alicia Keys
7M4VDk55yaOIgGNsIcOnRv,When You Really Love Someone,Alicia Keys
5LboHIoRztTdEb1naHBGwf,That Kind of Love,Alison Krauss
55SA7nzOqSvCtU8BJTr946,Could You Lie,Alison Krauss
27lJC4Fk108TFIQRJ4miy2,When God Dips His Pen Of Love In My Heart,Alison Krauss
2ALrRRCZQ0ZDTBEs11CkNV,I Will,Alison Krauss
0pxpvqPg9XR2UjbOZfpE8t,Choctaw Hayride,Alison Krauss + Union Station
4ujQRq9zuumGJZV3ZIz50d,Love Letters - 2009 Remastered,Alison Moyet
0YJ1IcKY1nMg4r2YIIcGt7,Love Letters - Extended Version; 2016 Remastered,Alison Moyet
4aTMazbut2KSPj3xl6BQlL,Only Love,Alkaline Trio
7i5rgcLujd8GZo50Xhmesb,So Much in Love,All-4-One
7hBXIP08xa0VHTiJD0gRfT,Where You're At,Allen Stone
0VfFm25AzYcTibz3ZOiopX,Symmetrical,Allen Stone
4S7P5VIVD4IXXlQFZbT42U,Teenage Hearts,Allstar Weekend
4N91NscgGcwJ0uzTXnvDSf,A Love Song,Amanda Blank
3nPEEH0Ex7mUSLY53ezySF,Pieces,Amanda Cook
3Ti9xKXG7zym7PCxAC96c4,Trust Me (This Is Love),Amanda Marshall
3EuF08fquhOeLE5qKCiSmx,Astronaut,Amanda Palmer
6Fbsun5UAWFjeBpRatOITI,Leeds United,Amanda Palmer
1Srqccd3ddO5Gmjjd3dWsT,Run With It,Amanda Perez
3g4jXRxUIPDX5SPTsY9kM1,Love Is Pain,Amanda Perez
2UTrpcIJ7341QqhHbHhnbR,The Brunt,Ambrosia
1fFnxFbi3glS6s0MANQOSf,Try your wings,Amel Larrieux
1yvFv0YsGB2Q5mDRsXSwFy,You're my thrill,Amel Larrieux
2CBSIF5hCjxpVUDT7eqsb6,Something wonderful,Amel Larrieux
50YJbdggMwPoAKolywHC4y,Beyond,Amel Larrieux
64GuA4PvMoJntKwp8E7ce2,Tell Me You Love Me,Amerie
0pyxX6a8igTNstlOEBECJk,More Than Love,Amerie
4YhnswZkYRmazTF4xmQzLT,Why Don't We Fall in Love - Richcraft Remix,Amerie
4bnjq8zqtCnxTGxll5ezOO,Why Don't We Fall in Love,Amerie
6Ow07WkvflJPWCchd4fxNp,You Really Touched My Heart,Amii Stewart
1wE9SZ9tLHyVIkGwDGpvv5,No Fear For The Setting Sun,Amon Amarth
367dmPOxuMP8FsrZHenNnq,That's What Love Is For,Amy Grant
5k6PqEbyX3NT4oTMJn2tj6,Galileo,Amy Grant
5U2CCRZJty8MUF5TAG53zK,Unafraid,Amy Grant
3k9RdJUjGaSwHYb4sK2S3N,Saved By Love - Live,Amy Grant
11ilztoq2LlwGL42UZrLvh,That's What Love Is For,Amy Grant
7ialQXkSI4AAPwRkyFsWpn,Saved By Love,Amy Grant
0uwm0NPPZevd6xVAW042O1,Find A Way,Amy Grant
1kEyuLhViRrFpoJg2PUAjv,1974,Amy Grant
0lnN7aCjLYoeZuF9B8PG60,Saved By Love,Amy Grant
03yuinHsupw1eFoMm0tDnO,Say Once More,Amy Grant
0szU1fWxpXgr47uB6ezphl,Find A Way,Amy Grant
570ZDO2Lmh6NQChOU5xPUL,Love Is A Losing Game,Amy Winehouse
0LbK1bodGLc9xmV1cS9jvL,Will You Still Love Me Tomorrow? - 2011,Amy Winehouse
2kerqZxEIfdGlMy6BxseFy,Prom Night,Anamanaguchi
2U7Wf98rNrHTYheekvyrbY,"Audrey, Start The Revolution!",Anberlin
5eVUAOhOf7hcVtNdO7txb4,Only Love,Andra Day
3UzOOYCIhFLe1lmX8JZJ34,Love Me Tender,Andrea Bocelli
7jbiRlO8inNviLP1AztFwo,Love Me Tender,Andrea Bocelli
2DHDuADAHoUW6n0z80RLQF,Pieces,Andrew Belle
69zgVn6XO4OWlXaVobQNQt,Left Handed Kisses,Andrew Bird
2OYmCSVGmN5vXuG5dX5LKY,Are You Serious,Andrew Bird
1te4jJbw1UhjPjdEjkZE3s,Kokopelli Face Tattoo,Andrew Jackson Jihad
4GNdMBrDzwkNON7vTCoQkK,Love Changes Everything,Andrew Lloyd Webber
1wGT5V8UDHe2Hd4UU9YFuM,Be Kind To Yourself,Andrew Peterson
54504WxbrKTq8B1z3ejKWx,Girls Own Love,Andrew W.K.
30IpEYZRHYmS8yZyMM5aYK,An Everlasting Love,Andy Gibb
1RsxUuB1Q5OdseLpHMBkEN,(Our Love) Don't Throw It All Away,Andy Gibb
5WdF8jm3hBNi1t9qlqdjsE,(Love Is) Thicker Than Water,Andy Gibb
7mgszK6XFiihnQ7kfrie8N,Give Love (feat. LunchMoney Lewis),Andy Grammer
7qOaKGULSaTWlCrsMna0hA,Love Love Love (Let You Go),Andy Grammer
5mQYZLyB2WnpLlEJdS9WM6,The Hawaiian Wedding Song,Andy Williams
1Q8PXu2znNPGVYCA7U5qmv,(Where Do I Begin) Love Story,Andy Williams
0tDPxIFcpDI2z7FHoIR18Y,Somewhere My Love,Andy Williams
6u8Nycj3p4GTB1mNXCVNUc,The Hawaiian Wedding Song (Ke Kali Nei Au),Andy Williams
5t5tSxiQKcxzZGvDm3F14x,Happy Heart,Andy Williams
4onHJyWC7vJCPSmNfvIu3S,Hawaiian Wedding Song,Andy Williams
3XAGoyjlv7HtPdvbsB0oPu,Somewhere My Love,Andy Williams
45FLu3nL1iMYXYPzhqLdko,"Where Do I Begin - Love Theme from ""Love Story""",Andy Williams
6gzqKRVgRPBSnToje7oQT7,"The Shadow of Your Smile (Love Theme from ""The Sandpiper"")",Andy Williams
3JuHECahsUsXGhcgFEcOxS,Let It Be Me,Andy Williams
5zkLEeNpJzyXW2CIdUWfKY,Intern,Angel Olsen
1dNa7vFGr4Un5xN1vsuG4g,These Are The Reasons,Angie Stone
0MhAtytZM2iANaTb3zDlIF,I Wanna Thank Ya,Angie Stone
7wZ1Sk4ySUKhy821HXIaQb,Lovers' Ghetto,Angie Stone
6GdGFXcbF2HcKHvAxmWaI4,I Wanna Thank Ya - Without Rap,Angie Stone
3B3JT26JC46DDEbYz4dzcu,Albacore,Ani DiFranco
4kbzN1lSfXHJdhqcOBX2ik,Star Matter,Ani DiFranco
4XHNjBFbhwR2bPifJjzlW1,Ain’t That the Way,Ani DiFranco
7yHVeXM6xN6nWKvvyKuxvz,Revelling,Ani DiFranco
0I4wjZBV2ifgr5vdYblJIQ,You Love Me (Best Of My Love),Anita Wilson
0VeAgQiGEUwI1csN3mO7l4,Love Is What We Need,Ann Nesby
2onLwQNWIc5ewLF4nfKi9x,This Weekend,Ann Nesby
2kyFN7sfxOgNLkxw66c1Ij,Until You Came into My Life,Ann Peebles
2xzkL3dpSiq5Wft9IjM5q4,"Slipped, Tripped and Fell in Love",Ann Peebles
6S6UdCXYzaoRHB2Mbczyt2,In the Rough,Anna Nalick
6VTA7McLC9ybEOHRRZta09,Danny's Song,Anne Murray
106861m7OMrN8n8ykQPuyv,Daydream Believer,Anne Murray
5ukcVWHP654TCaDRtdZ5x8,Fallin' In Love (Fallin' Apart),Anne Murray
5cDJJ2Xh6dLJncvhqkP4XC,Daydream Believer,Anne Murray
3mMQsFN0fH5lOEAFLRwH4F,Just To Feel This Love From You,Anne Murray
7ucoZP0aopFf9UiJE3FyVB,Send A Little Love My Way,Anne Murray
5lQxMlCMTzCj3j4vyzdl8T,Danny's Song,Anne Murray
401RZ4h6JrBHq8mzBDu9nQ,Danny's Song,Anne Murray
6qnPCgHTRisbxBT19Gw7cN,Daydream Believer,Anne Murray
6arXC5SSDmd09eEY8tE6TX,Make Love To Me,Anne Murray
3fvY2U1AzW0diYF0hnBbKt,Rockabye (feat. Sean Paul & Anne-Marie),Anne-Marie
1vXuTQsF2KIjdMSUFL1EkN,"No More ""I Love You's""",Annie Lennox
3ik79qXV15D3ae33uveasw,Love Song for a Vampire,Annie Lennox
2Pn5gvVioma5LHPxgEBBmD,"No More ""I Love You's""",Annie Lennox
2QTZFuqpwZGEaG7q0TkbRe,I Don't Love You Anymore,ANOHNI
2sqZwn7bq7ZypkOF55grjI,Love Is An Angry Thing,Anthony Hamilton
5i3ju2UZ4JUc3K6QBq9vO3,Broken Man,Anthony Hamilton
3Gtiw9eEsVEZfnyKFyp4C2,Fair In Love,Anthony Hamilton
5EBTAB24KMHxdOuh409E2Y,The Day We Met,Anthony Hamilton
1epUp0pgKLddapHeNU9ee1,Everybody,Anthony Hamilton
6qiH0OG98zIT8TXaaQ7L1W,Change Your World,Anthony Hamilton
4KzjWt65PNezpi3fse6iud,Never Love Again,Anthony Hamilton
7vtVPiqW2UcsOVQo2f38dw,I Know What Love's All About,Anthony Hamilton
5yfwJb6E2vlnWqxicBY2yj,I Used To Love Someone,Anthony Hamilton
3CTmxc8EYEASjsHW7j8nqZ,Love Is So Complicated,Anthony Hamilton
01M4Wng6jF5uoNEHLl2OIn,Mama Knew Love,Anthony Hamilton
5ONslDLlx5JMGT95dDYrky,Lucille,Anthony Hamilton
4xtG1U6vO12f6FiNj9RYLa,1000 Points of Hate,Anthrax
4cxTqjXvHHVBsPNMbKYCbk,N.F.B. - Dallabnikufesin,Anthrax
2jv24RQsL027dV24OouRt1,End of Me,Apocalyptica
4QZxfzVTHRu1EptkngxNkc,Bring Them to Light,Apocalyptica
5fsU7AtSTp0zySUf46hwbt,Just Between You And Me,April Wine
5RRcNVk1DCzqjN96Y1lG6L,Better Do It Well,April Wine
0BP2o4rGe7nkQea1JOWMbl,We Don't Deserve Love,Arcade Fire
3kusLGvgYkZldKfoDoJklR,Crown of Love,Arcade Fire
0qrY6w6SHIQ3suUFyASa1S,Phantom Fear,Architects
3Cd1VBCEpzFqttEA0i8yzx,Oh Me Oh My (I'm a Fool for You Baby),Aretha Franklin
2c3HrTyXKraoTdTlDBXpar,I'm in Love,Aretha Franklin
6sQe2Zlehs9htuLxsPnKA1,Oh Me Oh My (I'm a Fool for You Baby),Aretha Franklin
4VGqV7SsivEEMPAUtMbU15,I'm in Love,Aretha Franklin
60Wdql4zRX1KiiBHBhgZKp,You Are My Joy,Aretha Franklin
5VsAiXtW0ApEaGsZypEUxL,Freeway Of Love,Aretha Franklin
5Npwrk51SuUw2wXmqVQyyy,When You Love Me Like That,Aretha Franklin
3zqnznQgrsVZVg0xyE0s9L,Love Me Right,Aretha Franklin
2axZhNJONfVKpC0IJXW37f,Hooked on Your Love,Aretha Franklin
4bibfoiDbBtko1LnWz06Eq,I'm in Love,Aretha Franklin
6sQe2Zlehs9htuLxsPnKA1,Oh Me Oh My (I'm a Fool for You Baby),Aretha Franklin
4VGqV7SsivEEMPAUtMbU15,I'm in Love,Aretha Franklin
60Wdql4zRX1KiiBHBhgZKp,You Are My Joy,Aretha Franklin
5VsAiXtW0ApEaGsZypEUxL,Freeway Of Love,Aretha Franklin
5Npwrk51SuUw2wXmqVQyyy,When You Love Me Like That,Aretha Franklin
3zqnznQgrsVZVg0xyE0s9L,Love Me Right,Aretha Franklin
2axZhNJONfVKpC0IJXW37f,Hooked on Your Love,Aretha Franklin
4bibfoiDbBtko1LnWz06Eq,I'm in Love,Aretha Franklin
58yfJguiaxtLeYV3ly5nmR,Oh Me Oh My (I'm a Fool for You Baby),Aretha Franklin
61rpbei8omRZ5aJdxl00ye,One Room Paradise,Aretha Franklin
0zXXqCxifU2u8jfW2r4POb,Leave Me Lonely,Ariana Grande
5J4ZkQpzMUFojo1CtAZYpn,Love Me Harder,Ariana Grande
4NRF1B6kriUmtXflcVmed7,True Love,Ariana Grande
06EL94D0TA27Ik0Ke5usbj,The Way,Ariana Grande
7aM2uzoy4tcaELdvGLtsDZ,Sound Of The Drums,Armin van Buuren
4GdWBQklKjIjQcbj0Yqyvy,Terror,Armored Saint
0sclqF7y2ndBEjRgUHNhR5,False Alarm,Armored Saint
5m7oYwAqzLDytF7BX2fkm5,Generation,Army Of Anyone
24vmmtnYKVqZNdWq1YU0wb,Ain't Enough,Army Of Anyone
7n2G21wCsM4OkuEAirxKId,Scarborough Fair / Canticle,Art Garfunkel
2YriHsv1cw68z92wb5jTNK,When a Man Loves a Woman,Art Garfunkel
0l85fMGb9rPko7AJDFxWwg,So Much in Love,Art Garfunkel
61T77M6V91OB1fEMaPQQoz,When a Man Loves a Woman,Art Garfunkel
4K0lyHbl6ddT3qRp1IroWj,When Love Is New,Arthur Prysock
3TDg5RWbOhNkI6rK4zX9PN,Repeating Yesterday,As I Lay Dying
3Dx8K3ASzpTzKHi2ed5TZj,3 Words,Ashanti
7LFcepuZqkpghbKnslItnx,The Way That I Love You,Ashanti
6KEC6M920dESawdRtXpvez,I Found Lovin',Ashanti
1akgiRM3mN2nxu2AX6ACCW,I Love College,Asher Roth
0PFl1LFTgBFSnQ4GaIN8s3,Love Me For Me,Ashlee Simpson
0kqpZbehbcCVTjDwvUhML1,Bombshell,Ashley Monroe
0QWYYD4LwpV4K2ehh4czAg,Love Me For Me,Ashley Tisdale
0O8WIgxO6P6BmjTqBqvM3O,Once I Loved,Astrud Gilberto
1wa7hT1DzBhDYaO8VBbHzt,Unconditional Love,Atlantic Starr
6dgM0pHJzNVjbporkmQ4jx,Modern Aquatic Nightsongs,Atlas Sound
2ebvuIauLE5iQ0w6ey0Qcw,DJT,Aubrey O'Day
2junCcC5F26TUSuaM3OgiP,Love Was Stronger,Audio Adrenaline
70czjuW4C663uZ8KShF8qZ,Undefeated,Audio Adrenaline
2inedxrtMP7clGxIYyO0RL,Let My Love Open The Door,Audio Adrenaline
4JnM7UCqVL7Un5GdSK7NpA,Even Unto Death,Audrey Assad
5dShxYYnsqO6POveOsXb9U,For Love Of You,Audrey Assad
1baJvcjbRkmrtfTflI99vj,No Love,August Alsina
1r3FQGjmCED2WE0eERacZs,The One I've Waited For,Austin Mahone
6bAex8H2xmxDphDdN46y3g,Where Joy And Sorrow Meet - Stand Album Version,Avalon
5SoagMyeovNLKy1XjIODha,Toast To Love,Avant
5rI62NPoTQ1qxvqbgUy2sN,Don't Take Your Love Away,Avant
6Q13UWFUuqXLXT7IUVkqM1,Makin' Good Love,Avant
0I23R0Ogvq9TrjmtulGUEP,Your Love Is A Miracle,Average White Band
3pbAV1Q2j1mNW78wqegBGt,A Love of Your Own,Average White Band
2P4OICZRVAQcYAV2JReRfj,Waiting For Love,Avicii
4zJ3S7wjKwPvLbWmeKhceh,True Believer,Avicii
76cpzhcgUVMW7FHp9kkald,Push,Avril Lavigne
1Tl0YVT3Br2AIqYT3VlEdo,I Love You,Avril Lavigne
5zyBuhXYINmVnc8Jnrxdru,Goodbye,Avril Lavigne
4iFGlvOBa0dceomYmK4QJG,Lie Love Live Love,AWOLNATION
2mj1Z5bqu0UfW4o4a7UxpW,Last Night,Az Yet
1GC53obcn4pXiOfU3uZVR1,Bad Case Of Love,B.B. King
62HoC4e3CFlY7B39VZWw8M,If You Love Me,B.B. King
1Q3igTzvNJwPtumFKdqNqb,Please Accept My Love,B.B. King
3AMFMotEfApbL2fOZdmhe8,No Love At All - Rerecorded,B.J. Thomas
5Wl1QpYjMnRs5lVAuybr69,What's Forever For - Rerecorded,B.J. Thomas
4ei6LcbG0MdAh9xulgS0rt,No Love At All,B.J. Thomas
