spotify_id,song,artist
3Fsjt1h1p2o86pC2lQopJc,Better Than I Know Myself,Adam Lambert
6MGzpXZNxOZnnbT9ekAMBz,Broken English,Adam Lambert
5dJpsFOk6NsMGJd0ooPLA1,Soaked - Live at Glam Nation,Adam Lambert
6TnEEfIlISHwrpn9NIqbWK,Soaked,Adam Lambert
0lF44rPGWNZPWguqVrrm5E,Assistant Principal's Big Day,Adam Sandler
10lQqQGT0ndteOcck9thhR,This Could Be Our Day,Addison Road
2x4CcO2HX5xWbcqngOC6aQ,What Do I Know Of Holy,Addison Road
4I3KMa9p00MJwWbT0vi5iX,One And Only,Adele
7IWkJwX9C0J7tHurTD7ViL,When We Were Young,Adele
7GgQi7JTG4b6J4iEF4RTjF,Remedy,Adele
1wMALZpuqAy7amQsFBWQ8m,All I Ask,Adele
6P7tTFzn6oNa0GL8w8oazE,Make You Feel My Love,Adele
14py9btSdtwWqZiZ2xN6YM,My Same,Adele
3QRVNkHmAxghNcvunJGvEy,Keep Me Waiting,Adelitas Way
71WcUbxtww2hwi2ubNlopZ,Blur,Adelitas Way
6HNblLPt5QF2eC6aAxDLmb,Alive,Adelitas Way
6NdavLbxlTaCGvB0eOoXZw,Criticize,Adelitas Way
2aZE7FePhgebZkbSlKpZYX,Rip The Heart Out Of Me,Adema
0P14jJYllRxwRC6gZXuy5E,Speculum,Adema
783YfQgEK3HgCr4AwpCLMC,If We Make Love Tonight,Adina Howard
339zsCUqDtzGPTDyucqjh9,I Really Like It,Adore Delano
3BzyTQbCQYeGN1GZUsRsxR,Phone Call from the Moon,Adrian Belew
6CLqpL8BvbUH6DI0kLumCR,Wonder (feat. The Kite String Tangle),Adventure Club
4qHYLoxbKUHu6iZCqEYz7k,Like the Way,Aer
0AJb1Y223Ao47JCDeAUO0z,Dream On,Aerosmith
16YKTrvkjSINdXEcAXaI4n,Dude (Looks Like A Lady),Aerosmith
65aWTu6gMezjQg9tdEF07y,Out Go The Lights,Aerosmith
04pll0w6XDOORN5lfoy66Q,Lover Alot,Aerosmith
7H3RUwypdZREOhV4d8EKMA,Dream On,Aerosmith
5U4rii0MZR1hN9WLzm9WUH,Mama Kin,Aerosmith
07KHJvlYBeQVqrmifTEqEp,Dream On,Aerosmith
1b3pQDCKDCSRPwkG7vHSf3,Seasons of Wither,Aerosmith
0docub2BW5HcsWU4WoOQqA,Dude (Looks Like a Lady),Aerosmith
6mZLWaEinlxorAWJy8rJ1O,Dream On,Aerosmith
5XrgjA1Q2DYDcs4UY14ODp,Mama Kin,Aerosmith
